date,state,regime,prob_Risk-On,prob_Late-Cycle,prob_Transitional,prob_Post-Shock,prob_Risk-Off
2010-10-14,0,Risk-On,0.3184084534486793,0.3750158166680684,0.3065743299590243,8.91203783799677e-12,1.3999156309963535e-06
2010-10-15,1,Late-Cycle,0.3314402541898348,0.3616798133154351,0.306863003835861,5.27289299520866e-10,1.6928130970290587e-05
2010-10-18,2,Transitional,0.3292579626542476,0.3646684054735817,0.3060275025200372,5.505755783531168e-09,4.61238470843956e-05
2010-10-19,0,Risk-On,0.3342540481117854,0.3611083774701091,0.3044702536375432,1.9300949735600623e-08,0.0001673014798679
2010-10-20,1,Late-Cycle,0.3244543552463331,0.3849207747245463,0.2906045534899027,1.7694945246813772e-07,2.0139589019578946e-05
2010-10-21,2,Transitional,0.3127653830442198,0.3617253164320466,0.32502084943464,2.86731157234121e-08,0.0004884224154229
2010-10-22,0,Risk-On,0.3465496821402315,0.3431405195646054,0.310093766356499,2.894319587340274e-07,0.0002157425058863
2010-10-25,1,Late-Cycle,0.3347929249278876,0.3791404737457126,0.2860457251039457,1.8364631995392509e-07,2.069257576043026e-05
2010-10-26,2,Transitional,0.3095547958122712,0.3774268663051211,0.312798223580052,4.5364534210587776e-08,0.0002200689371125
2010-10-27,0,Risk-On,0.3309647428326612,0.3456946615686964,0.3204314680236275,1.5022256027184638e-07,0.0029089773519384
2010-10-28,1,Late-Cycle,0.3371394046367654,0.3621244958802208,0.2964838040209681,1.954998933192287e-06,0.004250340462896
2010-10-29,2,Transitional,0.3159318930419887,0.3673260961445667,0.3141517893886753,5.209685395578015e-06,0.002585011738793
2010-11-01,0,Risk-On,0.3363197934109108,0.3478787054131182,0.3121306560785352,3.002106556865204e-06,0.0036678429901358
2010-11-02,1,Late-Cycle,0.3273785701830307,0.3768575577072749,0.2955873385716345,8.138927605838243e-06,0.0001683946096324
2010-11-03,2,Transitional,0.3212612750907275,0.3541017825575048,0.3245602751250769,1.3513876804739737e-06,7.531583898404767e-05
2010-11-04,0,Risk-On,0.3486826262918698,0.364020899478208,0.2872908294918701,3.858159536141878e-07,5.258921948413811e-06
2010-11-08,1,Late-Cycle,0.3052401795771131,0.3871603383399266,0.3074298802784254,5.7457277137973927e-08,0.0001695443474019
2010-11-09,2,Transitional,0.3282273535045326,0.3262340468959542,0.3360533418042338,4.060675383825957e-08,0.0094852171893444
2010-11-10,0,Risk-On,0.3165382533615424,0.3693679593600099,0.2534715079876613,8.435310402072263e-07,0.060621435760552
2010-11-11,1,Late-Cycle,0.2105138101233434,0.3447905826924658,0.3179990185266069,1.191485685243097e-05,0.1266846738015719
2010-11-12,2,Transitional,0.1054858548858431,0.2208604221772056,0.2473029947998875,2.273649439181828e-05,0.4263279916427289
2010-11-15,4,Risk-Off,0.1416797367767543,0.1009943084776181,0.17430216548766,4.37811652059911e-05,0.5829800080920169
2010-11-16,4,Risk-Off,0.0688789029225258,0.1669266020663086,0.0391167445025981,9.12778638997118e-05,0.724986472645256
2010-11-18,4,Risk-Off,0.0070303754819804,0.064418555539239,0.1747265022996836,0.0003763682123297,0.7534481984672879
2010-11-19,4,Risk-Off,0.0007020233362708,0.001667449139249,0.0033038527131227,0.0001072350214935,0.9942194397895628
2010-11-22,4,Risk-Off,0.0003258001912876,0.000672591732529,0.0014639235961547,0.0003982584662986,0.9971394260130858
2010-11-23,4,Risk-Off,0.0001045773833122,0.0003100255635882,0.0020441990844121,0.0011580011274753,0.9963831968406116
2010-11-24,4,Risk-Off,1.425199293807996e-05,7.116229149689046e-05,0.0007771947307245,0.0010265804299897,0.9981108105543176
2010-11-25,4,Risk-Off,3.7178008716804655e-08,2.188769543871784e-07,5.465553520754644e-06,0.0002097849994221,0.999784493391446
2010-11-26,4,Risk-Off,2.7959720925506877e-09,2.1898337504051423e-09,3.439283021229401e-06,7.017792783412702e-05,0.9999263778026471
2010-11-29,4,Risk-Off,1.9161320660833964e-08,1.1529304890212676e-08,1.94606819805325e-05,2.4824712863235928e-05,0.9999556839154192
2010-11-30,4,Risk-Off,9.261137927869601e-08,3.391078784760795e-08,2.893723756734092e-05,3.032301015389272e-05,0.9999406132310006
2010-12-01,4,Risk-Off,6.221665045189711e-07,4.278975362266668e-07,0.0004352605300529,0.000124010710295,0.99943967869496
2010-12-02,4,Risk-Off,2.42316078242124e-07,2.693416035611092e-07,4.101397311147972e-05,7.332585268529349e-05,0.9998851485163952
2010-12-03,4,Risk-Off,4.059228709083407e-08,4.80431007781359e-08,3.0208472707799136e-05,2.6306148770652154e-05,0.9999433967436242
2010-12-06,4,Risk-Off,2.118681077430443e-08,1.7304036897684848e-08,1.8737873858556185e-05,2.8994370660925856e-05,0.9999522292642782
2010-12-07,4,Risk-Off,5.240181476416982e-09,4.246336157949377e-09,5.5648567165977e-06,0.0001091609992996,0.9998852646582675
2010-12-08,4,Risk-Off,2.917743102485529e-09,2.055093449457825e-09,3.853893773259855e-06,0.0004737075726486,0.9995224335603592
2010-12-09,4,Risk-Off,9.064536443531465e-10,5.858142686351271e-10,1.5171806609481115e-06,0.0019714583904477,0.9980270229367266
2010-12-10,4,Risk-Off,8.691434821637732e-10,5.904269396964659e-10,1.4390988747247602e-06,0.0016016597305934,0.9983968997112376
2010-12-13,4,Risk-Off,3.193341594240035e-09,2.1976396223703496e-09,4.360829800545476e-06,0.0007113260934917,0.9992843076851128
2010-12-14,4,Risk-Off,2.3587454862748876e-08,1.6963202996029384e-08,2.715704704045445e-05,0.0001270388799225,0.9998457635223768
2010-12-15,4,Risk-Off,2.5088267364939373e-08,9.850504031063781e-09,9.724405174110314e-06,3.9319424023924805e-05,0.9999509212323155
2010-12-16,4,Risk-Off,1.292209112710754e-06,2.6442224876891897e-07,0.0002545563274837,2.073756731193953e-05,0.9997231494730664
2010-12-20,4,Risk-Off,3.446029699341371e-05,4.079959629620496e-06,0.0003728593318712,2.4006105156866532e-05,0.9995645943071708
2010-12-21,4,Risk-Off,0.000516234909983,7.319974302780292e-05,0.0080218657045167,9.050633331579869e-05,0.9912981933094838
2010-12-22,4,Risk-Off,0.0071302243420659,0.0011078930051824,0.0183000108824103,7.788269900441255e-05,0.9733839890716834
2010-12-23,4,Risk-Off,0.0211521262002188,0.0079404747673955,0.1192357303789998,0.0001998935926337,0.8514717750615933
2010-12-24,4,Risk-Off,0.1267727738865255,0.0306330953641144,0.4522902652291635,0.0003364107006675,0.3899674548197515
2010-12-27,2,Transitional,0.4346975301336962,0.1498083978009517,0.3410162636125946,0.0001505461460318,0.0743272623067332
2010-12-28,0,Risk-On,0.3551256382538456,0.4189004017400852,0.214851662285192,4.297262161274319e-05,0.0110793250990594
2010-12-29,1,Late-Cycle,0.2509715770883206,0.396211432327975,0.3492229577283126,7.312480957778744e-06,0.0035867203743168
2010-12-30,2,Transitional,0.3653172390870961,0.3040829267875977,0.3270168969502385,1.230784006487704e-06,0.003581706391299
2010-12-31,0,Risk-On,0.3452571409770379,0.3865409534860754,0.2568489337013942,1.8212263396476117e-07,0.0113527897128009
2011-01-03,1,Late-Cycle,0.2569405993328265,0.3951322965284881,0.3029706251158411,2.1509433038896818e-07,0.0449562639288868
2011-01-04,2,Transitional,0.1751714669572524,0.2977466473847546,0.2987254527001205,4.495254399997624e-07,0.2283559834328512
2011-01-05,4,Risk-Off,0.0610232287501689,0.1839760813371418,0.194564723230998,1.1031207855742066e-06,0.5604348635610721
2011-01-06,4,Risk-Off,0.0104797651549551,0.0578611198421193,0.1064741568827988,5.079569574441826e-06,0.8251798785512201
2011-01-07,4,Risk-Off,0.0013743327158643,0.0076046091033159,0.0162195399133066,6.55839844706543e-06,0.9747949598696332
2011-01-10,4,Risk-Off,0.0001211845837692,0.0008957623362941,0.0023315544334315,7.952049708960417e-06,0.996643546597046
2011-01-11,4,Risk-Off,7.258347731064493e-06,5.25075665188539e-05,0.0002490520039143,2.036894673838621e-06,0.999689145186775
2011-01-12,4,Risk-Off,6.017238695259361e-07,3.188795669355413e-06,0.0001384723029134,2.7732923580324767e-06,0.999854963885348
2011-01-13,4,Risk-Off,4.2989935960520975e-08,7.473647474546921e-08,1.788376851006367e-05,4.279002574501556e-06,0.9999777195033984
2011-01-14,4,Risk-Off,9.749818177421089e-09,8.498376954267608e-09,9.539855235557162e-06,6.656152426782316e-06,0.9999837857435828
2011-01-17,4,Risk-Off,6.985195637975857e-09,5.160666669171863e-09,7.5665677170211455e-06,7.176545962163765e-06,0.9999852447396668
2011-01-18,4,Risk-Off,1.0486158984762309e-08,7.84086679083031e-09,1.142421735329071e-05,9.39139242874235e-06,0.9999791660635552
2011-01-19,4,Risk-Off,5.0138766120547775e-09,3.763772763894894e-09,5.569492153120875e-06,1.100789703252554e-05,0.999983413833652
2011-01-20,4,Risk-Off,6.882096174633106e-09,4.800188099918036e-09,7.5524435719107955e-06,2.9534330853732824e-05,0.9999629015425354
2011-01-21,4,Risk-Off,1.5475476231405792e-08,1.1234811996786429e-08,1.724648751244464e-05,0.0003100484168179,0.9996726783860008
2011-01-24,4,Risk-Off,6.733560525870193e-09,5.329102882260916e-09,6.9479976786417245e-06,0.0025559321920736,0.9974371077468572
2011-01-25,4,Risk-Off,3.3563724434322683e-09,2.4695463191257844e-09,4.097427450534161e-06,0.0292053141703069,0.9707905825755846
2011-01-27,4,Risk-Off,8.796100844505617e-11,6.249834943198435e-11,1.2190230339122945e-07,0.2663710124407104,0.7336288655066316
2011-01-28,3,Post-Shock,1.3460439345313082e-12,9.38513244443004e-13,2.327096369828389e-09,0.9400770939571542,0.0599229037137044
2011-01-31,3,Post-Shock,3.339319545986008e-15,2.831142288983836e-15,6.883604481570303e-12,0.997420423232466,0.0025795767605464
2011-02-01,3,Post-Shock,1.7646904457657118e-18,7.652652409513658e-18,1.529550003259092e-14,0.9999909971689326,9.002831692418993e-06
2011-02-02,3,Post-Shock,6.715962428898853e-20,5.799821412767689e-17,9.987726216862321e-14,0.9999998788152952,1.2118452133364786e-07
2011-02-03,3,Post-Shock,4.009905183153876e-20,1.5610210100476755e-16,2.5818947083668934e-13,0.9999983035591704,1.6964399561759805e-06
2011-02-04,3,Post-Shock,3.655207473458124e-21,6.770551114417249e-18,1.3991142951431568e-14,0.9999996504685142,3.495310289114583e-07
2011-02-07,3,Post-Shock,3.177411994406411e-20,1.0830263273619099e-16,2.0383359035309866e-13,0.99999982646115,1.7353953740823064e-07
2011-02-08,3,Post-Shock,3.275873047775723e-18,1.2166020712656553e-14,2.0784210691983087e-11,0.9999970098605584,2.990118242104753e-06
2011-02-09,3,Post-Shock,1.665526781677637e-17,2.9281841706565546e-14,4.152468774904852e-11,0.9999761411026628,2.385885549058093e-05
2011-02-10,3,Post-Shock,5.4380941858184845e-18,1.319076859702e-15,1.810057759471964e-12,0.9999967162202013,3.283778771713291e-06
2011-02-11,3,Post-Shock,4.352019958483876e-17,5.2149498653052404e-14,6.63233076278806e-11,0.9999993956209444,6.043119735657115e-07
2011-02-14,3,Post-Shock,1.7378797830733456e-14,4.5560416897025685e-11,4.8655149339251795e-08,0.999945559458329,5.43918413755559e-05
2011-02-15,3,Post-Shock,2.5454524583512244e-12,2.05534846581211e-10,1.9845388530575369e-07,0.9995231553345444,0.0004766460039283
2011-02-16,3,Post-Shock,5.950431422272778e-12,1.6654420987866477e-11,1.0566422724860294e-08,0.9997803424314944,0.0002196469796475
2011-02-17,3,Post-Shock,5.843021584336332e-12,3.937707152838505e-11,2.8241730268478053e-08,0.9999791042483088,2.08674645723505e-05
2011-02-18,3,Post-Shock,7.926327660612242e-13,1.2587390628903996e-11,1.2092275029036948e-08,0.9999503631029666,4.962479178593327e-05
2011-02-21,3,Post-Shock,1.065684307961045e-13,2.0579119486683495e-12,1.9679998949814313e-09,0.9999649940397792,3.500399039469753e-05
2011-02-22,3,Post-Shock,3.586691050102688e-14,6.02925237084332e-13,5.658214591591276e-10,0.9999955520969492,4.447336964395885e-06
2011-02-23,3,Post-Shock,1.2530902658369515e-16,8.144743185324832e-15,8.69718756816484e-12,0.9999961310570408,3.8689350356593614e-06
2011-02-24,3,Post-Shock,5.2571339710297947e-17,7.364391567487858e-15,1.1380819853289132e-11,0.9999998476323642,1.5235642573253177e-07
2011-02-25,3,Post-Shock,6.79292260640567e-18,2.038339414444984e-14,3.036581012019446e-11,0.9999763797374932,2.362023246014193e-05
2011-02-28,3,Post-Shock,5.72543259844869e-17,7.804847866714188e-15,8.245484332624507e-12,0.99999917804632,8.219460338904954e-07
2011-03-01,3,Post-Shock,2.2966120059413626e-18,1.9323580461968962e-16,2.133717892315203e-13,0.9999998651401348,1.3485962719605626e-07
2011-03-03,3,Post-Shock,4.623528155619009e-16,9.919564955562537e-14,1.0177926729048932e-10,0.9999999938554538,6.042223559902109e-09
2011-03-04,3,Post-Shock,3.869150191744805e-14,5.3769167915242775e-12,6.967171573574557e-09,0.9999980348530908,1.95817428442169e-06
2011-03-07,3,Post-Shock,4.870365388323608e-13,3.073911694198933e-12,3.664261735514866e-09,0.9999940588799334,5.937452478356688e-06
2011-03-08,3,Post-Shock,2.14616688810072e-12,3.152654707785358e-11,3.201701636717704e-08,0.9999922368725782,7.731077368336605e-06
2011-03-09,3,Post-Shock,1.801319487589178e-11,3.818686491164708e-11,2.7217350940582883e-08,0.9999934602233338,6.512503951064765e-06
2011-03-10,3,Post-Shock,1.059033376166049e-11,2.0635556615386163e-11,1.2639798267703758e-08,0.9999950751346968,4.912194632194244e-06
2011-03-11,3,Post-Shock,4.3494071804146826e-11,1.882245524930504e-11,1.5873807177361056e-09,0.9999985682271716,1.4301230584711124e-06
2011-03-14,3,Post-Shock,2.4886881543085324e-10,3.2218093895627464e-10,1.329273962995628e-07,0.99999957694681,2.895547502976715e-07
2011-03-15,3,Post-Shock,1.308384414964834e-09,1.7688142570000452e-09,8.665098234965027e-07,0.9999818880772592,1.7242335537745167e-05
2011-03-16,3,Post-Shock,1.7745912795198672e-09,5.470503820273416e-09,3.5314672099294767e-06,0.9997620735212596,0.000234387766909
2011-03-17,3,Post-Shock,1.1239129861962623e-09,1.6008896704622986e-09,5.572131047208281e-07,0.999646528518342,0.0003529115437373
2011-03-18,3,Post-Shock,4.426876588278592e-11,1.4220435446678384e-10,1.000432390141082e-07,0.9996621038825156,0.0003377958885162
2011-03-21,3,Post-Shock,5.823548581276678e-12,3.6237196328420087e-11,3.644745737680506e-08,0.9997592771743046,0.0002406863354037
2011-03-22,3,Post-Shock,8.672870667156677e-11,4.3540216336945154e-10,3.228926670144236e-07,0.9997882105223288,0.0002114660629402
2011-03-23,3,Post-Shock,3.4070211186690453e-08,1.4598699709220715e-08,3.0535424844794546e-06,0.9997905958227588,0.0002063019662527
2011-03-24,3,Post-Shock,2.559823133789042e-06,1.1397215268451634e-06,0.000229552854917,0.9995693918434486,0.0001973557566038
2011-03-25,3,Post-Shock,0.0002142609074,2.6003553406095568e-05,0.002557877003476,0.997189281784466,1.257675100395368e-05
2011-03-28,3,Post-Shock,0.0023631356765865,0.0005188204716387,0.0298953432149705,0.9672213871923176,1.3134442745656315e-06
2011-03-29,3,Post-Shock,0.0274073064197576,0.0049529014070812,0.083670272546562,0.883967287267608,2.232359422015772e-06
2011-03-30,3,Post-Shock,0.0798536692083018,0.0291576458570667,0.2075410061853042,0.6834436238653827,4.054884690654256e-06
2011-03-31,2,Transitional,0.1975991692137194,0.0917205016940706,0.629090428499289,0.0814201324022391,0.0001697681910892
2011-04-01,0,Risk-On,0.5919692247041614,0.2362109280635225,0.1606330968512142,0.0110721198208805,0.0001146305594312
2011-04-04,1,Late-Cycle,0.2044069869586656,0.5382911142722978,0.2553538556849484,0.0019436252816209,4.417802305565592e-06
2011-04-05,2,Transitional,0.2944372008379614,0.280946906643505,0.424232841788215,0.0003823650234639,6.857073908544378e-07
2011-04-06,0,Risk-On,0.4286173433058837,0.3295147193881839,0.2417870271311162,6.878853340880616e-05,1.2121642060807026e-05
2011-04-07,1,Late-Cycle,0.2763116445559772,0.4298594875360898,0.2938164072417435,7.057640978825109e-06,5.403025447403662e-06
2011-04-08,2,Transitional,0.3240934936504177,0.3281498635106782,0.3477434663486016,9.922829708258432e-07,1.2184206638966831e-05
2011-04-11,0,Risk-On,0.3626117185687572,0.3582438215057292,0.2791249867496399,2.1433235910683425e-07,1.925884435880141e-05
2011-04-13,1,Late-Cycle,0.3086843105369544,0.3784123153456773,0.3128944693669114,1.140468933920863e-07,8.790702980086173e-06
2011-04-15,2,Transitional,0.3389004003181866,0.3477908671895761,0.3132965537616344,6.143751195757347e-08,1.2117293183119473e-05
2011-04-18,0,Risk-On,0.3316882488887525,0.3689127653644182,0.2991268296291471,5.250951576619345e-08,0.0002721036079213
2011-04-19,1,Late-Cycle,0.3227467731307769,0.3528237644721103,0.3243665762731469,1.536954069805631e-06,6.134916995208767e-05
2011-04-20,2,Transitional,0.3529684400879529,0.3512943901064492,0.2957336222678941,2.5555370531769185e-06,9.920002969412082e-07
2011-04-21,0,Risk-On,0.3129298692946322,0.3877057258417063,0.299362363693393,1.7077603163681538e-06,3.3340928014155165e-07
2011-04-25,1,Late-Cycle,0.3263901982986928,0.3193944814308896,0.3542145401560405,4.680276046358326e-07,3.12087672965146e-07
2011-04-26,2,Transitional,0.391586996725061,0.3528759911514449,0.2554777277829926,1.6420229221092092e-07,5.912013808723767e-05
2011-04-27,0,Risk-On,0.252406126781281,0.4523873360183226,0.2834097042945026,1.1811817291782345e-07,0.0117967147874204
2011-04-28,1,Late-Cycle,0.0669736950897234,0.2602708868562354,0.3674778879696733,1.5479346354628404e-07,0.305277375290288
