date,prob_Risk-On,prob_Late-Cycle,prob_Transitional,prob_Post-Shock,prob_Risk-Off,regime_call,confidence
2023-11-10,0.022094492266298584,0.012204222178746643,0.7555443803529128,0.11037806649433396,0.09977883870770804,Transitional,0.7555443803529128
2023-11-13,0.06884713764516782,0.03845618600064096,0.7553696580021974,0.05198443644108707,0.08534258191090681,Transitional,0.7553696580021974
2023-11-15,0.015154351265087867,0.01108136593812163,0.8694297816231223,0.06143144553214547,0.04290305564152278,Transitional,0.8694297816231223
2023-11-16,0.05290307296425699,0.042561744415267326,0.7512726928841224,0.07957049428116832,0.07369199545518501,Transitional,0.7512726928841224
2023-11-17,0.021558155098571397,0.02064835490282947,0.7978058810854901,0.0949518904087569,0.06503571850435198,Transitional,0.7978058810854901
2023-11-20,0.07303083128435882,0.03524311041139841,0.825930143860225,0.0364459928220116,0.029349921622006184,Transitional,0.825930143860225
2023-11-21,0.0034066729761677867,0.004918641369871789,0.8892767658512309,0.08121636234042995,0.021181557462299452,Transitional,0.8892767658512309
2023-11-22,0.11411420401737095,0.03774424425677015,0.7521391966373178,0.03481253329742649,0.061189821791114735,Transitional,0.7521391966373178
2023-11-23,0.00990634359915427,0.003879094010433636,0.8351843950540314,0.06687071545644942,0.08415945187993122,Transitional,0.8351843950540314
2023-11-24,0.08257425294696245,0.04199627382689426,0.7976249317788539,0.029334553049442647,0.048469988397846824,Transitional,0.7976249317788539
2023-11-28,0.05818621363710379,0.022651811338449884,0.8914379168029669,0.012509784335515046,0.015214273885964382,Transitional,0.8914379168029669
2023-11-29,0.011917251100446564,0.013302908184682596,0.881472202087972,0.06223231315880534,0.031075325468093416,Transitional,0.881472202087972
2023-11-30,0.0385863407207883,0.01077776431511674,0.8412375075022596,0.05363478559857834,0.055763601863257045,Transitional,0.8412375075022596
2023-12-01,0.0070727261233665,0.00670443704276848,0.9275395816647978,0.0429505468229877,0.015732708346079517,Transitional,0.9275395816647978
2023-12-04,0.11516095579081889,0.08057307599491578,0.7841887556263445,0.011497774213873413,0.008579438374047278,Transitional,0.7841887556263445
2023-12-05,0.0680959130136935,0.02688705289687202,0.8863215958111621,0.013746640372095572,0.004948797906176761,Transitional,0.8863215958111621
2023-12-06,0.010017285399356913,0.008347902406052505,0.9091980345127209,0.046776389865731384,0.025660387816138292,Transitional,0.9091980345127209
2023-12-07,0.16415884276392842,0.06622136123715384,0.7384064086715612,0.017383549223586234,0.013829838103770475,Transitional,0.7384064086715612
2023-12-08,0.4054496715414663,0.1417664186593074,0.44753003859035745,0.0015560669113254119,0.0036978042975435643,Transitional,0.44753003859035745
2023-12-11,0.1986798093925568,0.10724761830207755,0.6464357097476732,0.021402083854240854,0.026234778703451787,Transitional,0.6464357097476732
2023-12-12,0.027150418615364852,0.009504370789930765,0.9209020451389694,0.030353635539348025,0.012089529916386873,Transitional,0.9209020451389694
2023-12-13,0.39406491884292005,0.13450394316651276,0.453882868942485,0.007201133178888015,0.010347135869194255,Transitional,0.453882868942485
2023-12-14,0.08376796004770574,0.06353483787286289,0.8066618265012087,0.028866820878232044,0.0171685546999907,Transitional,0.8066618265012087
2023-12-15,0.04332651360272556,0.03955383237471115,0.8551094853849944,0.04024802760872622,0.021762141028842708,Transitional,0.8551094853849944
2023-12-18,0.007737283045745252,0.006280046017425182,0.902899322963573,0.06619179285850989,0.016891555114746507,Transitional,0.902899322963573
2023-12-19,0.017516634081763967,0.010858033713341536,0.9082754137508129,0.044281070041337176,0.01906884841274433,Transitional,0.9082754137508129
2023-12-20,0.0789991605168037,0.029837743251885308,0.8386158638443316,0.038695442174661775,0.013851790212317678,Transitional,0.8386158638443316
2023-12-21,0.5717861772279568,0.14295931246537916,0.2649516318616863,0.007978032272250166,0.012324846172727708,Risk-On,0.5717861772279568
2023-12-22,0.7130025467332851,0.20175763999786608,0.07953840374197046,0.0010111964381381469,0.0046902130887402065,Risk-On,0.7130025467332851
2023-12-26,0.7661920414898175,0.15203415677752638,0.07952639357989484,0.00046333092052185527,0.0017840772322394102,Risk-On,0.7661920414898175
2023-12-27,0.871127093988711,0.11383821880637116,0.01474786636357045,1.0051398473130739e-05,0.0002767694428743046,Risk-On,0.871127093988711
2023-12-28,0.7355003623467622,0.17394364030068957,0.08892398060762093,0.0003980593046211518,0.0012339574403062762,Risk-On,0.7355003623467622
2023-12-29,0.750656690577285,0.17902236752302345,0.06950630847765914,0.0002071673370310381,0.0006074660850012302,Risk-On,0.750656690577285
2024-01-01,0.8161837190509794,0.13460307571371496,0.04873566695632123,0.00013626149608128287,0.00034127678290306183,Risk-On,0.8161837190509794
2024-01-02,0.8866209973299456,0.0727500565729202,0.03952338134495551,0.0005517381603117347,0.0005538265918670127,Risk-On,0.8866209973299456
2024-01-03,0.8039479261230371,0.10694160957848944,0.08520785741290941,0.0006651357138498545,0.003237471171714221,Risk-On,0.8039479261230371
2024-01-04,0.8758600612677034,0.1017929378586418,0.021313329215956838,0.00014360670756857579,0.0008900649501295484,Risk-On,0.8758600612677034
2024-01-05,0.7781432661173677,0.1423832491704049,0.07555079882009501,0.0009143797219990843,0.003008306170133416,Risk-On,0.7781432661173677
2024-01-08,0.6252815752001756,0.09880159984398634,0.2701143489644637,0.0021492251724505355,0.003653250818923931,Risk-On,0.6252815752001756
2024-01-09,0.860751262519045,0.10937093687682035,0.029129266491510368,7.502620341731212e-05,0.0006735079092070183,Risk-On,0.860751262519045
2024-01-10,0.8605218495698808,0.11031488884224169,0.028031487371652185,0.0003130857070703111,0.0008186885091549746,Risk-On,0.8605218495698808
2024-01-11,0.8706225168540837,0.07896730531135694,0.05015047458814025,0.00010878122950999006,0.00015092201690927926,Risk-On,0.8706225168540837
2024-01-12,0.8073836418945726,0.10968713591281233,0.07923309587168471,0.0008959303362441217,0.0028001959846862424,Risk-On,0.8073836418945726
2024-01-15,0.8594574792673405,0.1118073129170265,0.02819313450115663,6.7250185637276e-05,0.0004748231288390982,Risk-On,0.8594574792673405
2024-01-16,0.7693727428752765,0.11764799129475031,0.10852079951888699,0.0008512163061524309,0.003607250004933683,Risk-On,0.7693727428752765
2024-01-17,0.5649973142730874,0.10770934195414382,0.3207023791825275,0.0025693948131278984,0.0040215697771134006,Risk-On,0.5649973142730874
2024-01-18,0.888724897108519,0.07880281109613135,0.03144797833984196,0.00011572502392577582,0.0009085884315820387,Risk-On,0.888724897108519
2024-01-19,0.7090624275760876,0.22455908519475667,0.058554175146514474,0.0011543965852805398,0.006669915497360792,Risk-On,0.7090624275760876
2024-01-23,0.5369776706609924,0.09950921872328425,0.34350907224657823,0.006028017355782856,0.013976021013362221,Risk-On,0.5369776706609924
2024-01-24,0.6132730911385076,0.20112383050221724,0.16989973257252902,0.0029913792892394047,0.012711966497506725,Risk-On,0.6132730911385076
2024-01-25,0.8671205628340304,0.07019013431188459,0.062067104767521905,7.817529541327795e-05,0.000544022791149849,Risk-On,0.8671205628340304
2024-01-29,0.7424817578954964,0.20151824940410148,0.05069035411448189,0.0012579264191964186,0.004051712166723792,Risk-On,0.7424817578954964
2024-01-30,0.7243513981167365,0.18201343349986132,0.08174271776838613,0.003795793929556236,0.008096656685459787,Risk-On,0.7243513981167365
2024-01-31,0.543552097099814,0.34830524107172034,0.0909822458666555,0.0034403331489382054,0.013720082812872061,Risk-On,0.543552097099814
2024-02-01,0.6823120542313889,0.22892478731472152,0.0672387893395925,0.005136819683600762,0.016387549430696306,Risk-On,0.6823120542313889
2024-02-02,0.797255818641479,0.1847174099008176,0.01729781824228903,3.2156896230644374e-05,0.0006967963191837329,Risk-On,0.797255818641479
2024-02-05,0.7544689658661435,0.18946506623091433,0.05244062460072331,0.00046789503445749043,0.0031574482677613476,Risk-On,0.7544689658661435
2024-02-06,0.5752875459032432,0.3384285973280532,0.07454220266809107,0.0016412529758556486,0.010100401124756957,Risk-On,0.5752875459032432
2024-02-07,0.621734641037593,0.2966988956744839,0.07423083990803983,0.001372936268674612,0.005962687111208813,Risk-On,0.621734641037593
2024-02-08,0.651615121046215,0.29402023428073143,0.04112573306776763,0.002189568316995174,0.011049343288290726,Risk-On,0.651615121046215
2024-02-09,0.6433127447340562,0.29112260967952885,0.05682216621242628,0.0015222448250304067,0.007220234548958277,Risk-On,0.6433127447340562
2024-02-12,0.7007325162013934,0.2332664410558105,0.06032682771238767,0.0009500855594012298,0.004724129471007147,Risk-On,0.7007325162013934
2024-02-13,0.4746878505032665,0.36932733560183423,0.11960500940760485,0.007093176165163969,0.029286628322130515,Risk-On,0.4746878505032665
2024-02-14,0.5589760502305839,0.34043006289666133,0.08045507409865732,0.003446480452712157,0.01669233232138534,Risk-On,0.5589760502305839
2024-02-15,0.45188457386141045,0.2808426383573387,0.20396607415273016,0.016731080559217446,0.04657563306930335,Risk-On,0.45188457386141045
2024-02-16,0.6527014335219461,0.2102850766867069,0.10415556382712993,0.0053177356758073915,0.027540190288409643,Risk-On,0.6527014335219461
2024-02-19,0.8262052382231192,0.09647636010806011,0.07233964123511061,0.000905964918530448,0.004072795515179641,Risk-On,0.8262052382231192
2024-02-20,0.6688341762385466,0.17975141244000645,0.1322177522095375,0.0034691591038192617,0.01572750000809022,Risk-On,0.6688341762385466
2024-02-21,0.7047298035653383,0.14633127610977803,0.13780341391600254,0.002467309447826112,0.00866819696105501,Risk-On,0.7047298035653383
2024-02-22,0.8367736275122394,0.10285370063301597,0.05624041201406084,0.0016831488069123373,0.0024491110337714417,Risk-On,0.8367736275122394
2024-02-23,0.5738974047807839,0.18645707869834893,0.20203577235850262,0.00986474927518568,0.027744994887178954,Risk-On,0.5738974047807839
2024-02-26,0.7175857778115069,0.17105952026958715,0.09883120819430327,0.0024702963292929448,0.01005319739530974,Risk-On,0.7175857778115069
2024-02-27,0.6742624806553149,0.21289537255845672,0.08856936727970761,0.005039271197322634,0.019233508309198222,Risk-On,0.6742624806553149
2024-02-28,0.48059691472563687,0.16401769579569592,0.31360143092862103,0.005751181150706541,0.03603277739933963,Risk-On,0.48059691472563687
2024-02-29,0.007369020600353738,0.004213999999235029,0.9286977612651596,0.006819127676203894,0.0529000904590479,Transitional,0.9286977612651596
2024-03-01,0.08423522053270881,0.03503031859495466,0.809458611478403,0.010999567518605532,0.06027628187532801,Transitional,0.809458611478403
2024-03-04,0.044736900511442745,0.015730093533572662,0.8317284112216964,0.02343154557965232,0.08437304915363593,Transitional,0.8317284112216964
2024-03-05,0.08857859712395406,0.03393134756706831,0.7450848048658503,0.03789141737573006,0.0945138330673973,Transitional,0.7450848048658503
2024-03-06,0.005502788797721174,0.0035970013091866787,0.8915257740012797,0.047630512515202617,0.05174392337660987,Transitional,0.8915257740012797
2024-03-07,0.025774271480469003,0.017819691658315772,0.7683000588669396,0.07972940170677265,0.10837657628750273,Transitional,0.7683000588669396
2024-03-11,0.0040608808315115335,0.0013898303798755124,0.9420135121693515,0.01821658944147067,0.034319187177790714,Transitional,0.9420135121693515
2024-03-12,0.023848956290392395,0.01064559096199583,0.8284498265420711,0.03804796207978523,0.09900766412575555,Transitional,0.8284498265420711
2024-03-13,0.0034659205600020334,0.000982162435152268,0.9378857977606387,0.029272857171484198,0.028393262072722785,Transitional,0.9378857977606387
2024-03-14,0.029169104212016454,0.014020090222042366,0.8442321658737107,0.03933042133645191,0.07324821835577837,Transitional,0.8442321658737107
2024-03-15,0.008928877455419124,0.004723941779677657,0.8857767072848897,0.03285178877539555,0.0677186847046181,Transitional,0.8857767072848897
2024-03-18,0.05289688728381294,0.03642221849011691,0.7118081826476198,0.09050368854531991,0.10836902303313051,Transitional,0.7118081826476198
2024-03-19,0.0255677861892713,0.009810098051998272,0.884506141922789,0.02895250694062462,0.05116346689531698,Transitional,0.884506141922789
2024-03-20,0.0247172078475273,0.0120964769148581,0.4724681177872149,0.10799041443582828,0.38272778301457144,Transitional,0.4724681177872149
2024-03-21,0.014660233039773773,0.004527873625980152,0.8274115485706168,0.06625046540745629,0.087149879356173,Transitional,0.8274115485706168
2024-03-22,0.016366035589321246,0.0181632176636246,0.650027641473283,0.1685853048804647,0.1468578003933065,Transitional,0.650027641473283
2024-03-26,0.15344949760955476,0.07606464062673886,0.6360914292208214,0.07042034620796415,0.063974086334921,Transitional,0.6360914292208214
2024-03-27,0.036437869330935825,0.018533623596332177,0.8249279958075615,0.07728788975498248,0.042812621510188026,Transitional,0.8249279958075615
2024-03-28,0.006516604498896261,0.0033305849421348763,0.9011876304912214,0.07000930467522415,0.018955875392523323,Transitional,0.9011876304912214
2024-04-01,0.19416752130098366,0.11270031385122586,0.6031971457099772,0.04809323367262717,0.041841785465186083,Transitional,0.6031971457099772
2024-04-02,0.015549815963903424,0.010563246299489817,0.9086590456606308,0.051019545316166336,0.014208346759809514,Transitional,0.9086590456606308
2024-04-03,0.04298961712610402,0.03376030989824446,0.8000276881253465,0.089835474029412,0.03338691082089311,Transitional,0.8000276881253465
2024-04-04,0.026997736550570608,0.01296496541714783,0.8864511514283205,0.041966329998136195,0.03161981660582475,Transitional,0.8864511514283205
2024-04-05,0.030012000062550476,0.025235488072762977,0.827615796018614,0.07359484387039718,0.04354187197567533,Transitional,0.827615796018614
2024-04-08,0.16134463180253444,0.10205587929149396,0.6252100738047052,0.05325242554566102,0.058136989555605326,Transitional,0.6252100738047052
2024-04-09,0.016370920007452654,0.012917389247077237,0.914816748389371,0.026204451141174652,0.02969049121492456,Transitional,0.914816748389371
2024-04-10,0.023355086009985097,0.01012624994884437,0.9309727902535574,0.018554039328928962,0.01699183445868426,Transitional,0.9309727902535574
2024-04-12,0.04324066240961424,0.016795850943072635,0.8755587363469741,0.034711034924280494,0.02969371537605856,Transitional,0.8755587363469741
2024-04-15,0.011852781809774253,0.007755353105647097,0.8207599514164199,0.08510968719680637,0.0745222264713524,Transitional,0.8207599514164199
2024-04-16,0.01550874057871365,0.009947052856121593,0.8611949302352643,0.036374816083475085,0.07697446024642551,Transitional,0.8611949302352643
2024-04-18,0.026139690287835228,0.03294127698597719,0.7022197723194811,0.06500391471932304,0.17369534568738357,Transitional,0.7022197723194811
2024-04-19,0.04957699281511191,0.03722584540478932,0.7613566442915215,0.04016649121643275,0.11167402627214444,Transitional,0.7613566442915215
2024-04-22,0.04442035495023533,0.03598765290254627,0.7562592587509307,0.05978289876139133,0.10354983463489642,Transitional,0.7562592587509307
2024-04-23,0.007951695956402332,0.007238226063249164,0.7370307456614922,0.12104929532836442,0.12673003699049193,Transitional,0.7370307456614922
2024-04-24,0.08969828050016435,0.03880191753976912,0.759397053067947,0.04604688661539954,0.06605586227672004,Transitional,0.759397053067947
2024-04-25,0.016215783107236613,0.011135474392647,0.8192314224244805,0.08502400529450999,0.06839331478112579,Transitional,0.8192314224244805
2024-04-26,0.01718839993860921,0.0061062845330878265,0.9092164103058432,0.04378904567079333,0.023699859551666445,Transitional,0.9092164103058432
2024-04-29,0.024309866740719763,0.011743175547607362,0.8441899581985176,0.06529684573266191,0.0544601537804932,Transitional,0.8441899581985176
2024-04-30,0.104983311441483,0.023941447417943525,0.8273360307785078,0.019143305662489427,0.02459590469957607,Transitional,0.8273360307785078
2024-05-02,0.06768734906481387,0.022525245395550585,0.8283540618343578,0.034575705269300025,0.04685763843597783,Transitional,0.8283540618343578
2024-05-03,0.015260469198613154,0.0035564439039289094,0.962503066214953,0.009805373344514805,0.008874647337990186,Transitional,0.962503066214953
2024-05-06,0.05906356946937566,0.009257671567425208,0.9101508364424814,0.007221453421959091,0.014306469098758687,Transitional,0.9101508364424814
2024-05-07,0.0059901926046727234,0.0015445499797003012,0.9454161125167323,0.014456032648952821,0.03259311224994192,Transitional,0.9454161125167323
2024-05-08,0.016075198305901397,0.0034403003165540554,0.9123928963430843,0.01682618288769721,0.05126542214676311,Transitional,0.9123928963430843
2024-05-09,0.01725949263827849,0.0026429985914860157,0.9599396217955697,0.00769075005195267,0.012467136922713147,Transitional,0.9599396217955697
2024-05-10,0.02144603423881777,0.006187170191568492,0.9117227896240522,0.021643877570622375,0.03900012837493919,Transitional,0.9117227896240522
2024-05-13,0.014508168970802265,0.0019233859592628624,0.9130340382971527,0.011508454593155583,0.059025952179626535,Transitional,0.9130340382971527
2024-05-14,0.021588522105562905,0.007754727224224561,0.84815661935874,0.029451103253474057,0.09304902805799846,Transitional,0.84815661935874
2024-05-15,0.001986716119609755,0.0006031176951620176,0.9747179987716453,0.006198913434404906,0.016493253979177988,Transitional,0.9747179987716453
2024-05-16,0.08483073190324415,0.010354041564311118,0.8726011057590158,0.009319620998382346,0.022894499775046505,Transitional,0.8726011057590158
2024-05-17,0.007542212149090131,0.002850988050618804,0.8523290996867932,0.03656439240085366,0.10071330771264428,Transitional,0.8523290996867932
2024-05-21,0.026641227983691573,0.009181212724194525,0.9132069973560445,0.02255995696021768,0.028410604975851676,Transitional,0.9132069973560445
2024-05-22,0.031404171179989546,0.005516059441436978,0.9368606197527962,0.011460186094781439,0.01475896353099598,Transitional,0.9368606197527962
2024-05-23,0.08475732078572565,0.031141177630556946,0.8075049785275847,0.029502142077068205,0.04709438097906445,Transitional,0.8075049785275847
2024-05-24,0.11961509351850251,0.018126262254043617,0.847334324524947,0.006905694433210422,0.008018625269296531,Transitional,0.847334324524947
2024-05-27,0.09466903690670808,0.01639799322670122,0.8669859679939862,0.009409464571955649,0.012537537300648835,Transitional,0.8669859679939862
2024-05-28,0.05674097737361719,0.012553926669583212,0.9145163175730276,0.008425489077874417,0.0077632893058976,Transitional,0.9145163175730276
2024-05-29,0.011114911921530192,0.008262008468862206,0.9167150423574403,0.033960696255712956,0.02994734099645439,Transitional,0.9167150423574403
2024-05-30,0.037520633848810214,0.019737328989600265,0.8892974471485553,0.022771386278171105,0.03067320373486313,Transitional,0.8892974471485553
2024-05-31,0.2507376546602595,0.0889004679472372,0.6156070444445333,0.017701998114294713,0.02705283483367534,Transitional,0.6156070444445333
2024-06-03,0.14806743956354446,0.1514291065074392,0.650833663508839,0.02000495846374019,0.029664831956437262,Transitional,0.650833663508839
2024-06-04,0.043075309126238,0.02410724826529104,0.81447683230993,0.06982602151144768,0.04851458878709341,Transitional,0.81447683230993
2024-06-05,0.048515074701514005,0.07986721989239254,0.6788153390794459,0.12743467923264107,0.06536768709400644,Transitional,0.6788153390794459
2024-06-06,0.03855079678378484,0.050447183106913346,0.6585483632834468,0.19220587759692737,0.060247779228927795,Transitional,0.6585483632834468
2024-06-07,0.007078307217575699,0.023932280532775414,0.7371719236338502,0.21432365428379793,0.017493834332000722,Transitional,0.7371719236338502
2024-06-10,0.02277916500659886,0.022627474670515086,0.7993252775775739,0.12287303592964423,0.032395046815668044,Transitional,0.7993252775775739
2024-06-11,0.0027929560239028203,0.00600372074922517,0.7674003178872618,0.2067801785921993,0.017022826747410912,Transitional,0.7674003178872618
2024-06-12,0.08883943448526842,0.17358691043173793,0.6291408030711707,0.0864918767646832,0.02194097524713982,Transitional,0.6291408030711707
2024-06-13,0.044822577591960046,0.07975040060537456,0.6318680999007109,0.20986710098902397,0.03369182091293057,Transitional,0.6318680999007109
2024-06-14,0.02370537984881078,0.024527983528306707,0.6352668036971131,0.2738375730865635,0.042662259839205977,Transitional,0.6352668036971131
2024-06-18,0.019161860036460993,0.044209123274804064,0.6873006702410942,0.22740490502615984,0.021923441421480734,Transitional,0.6873006702410942
2024-06-19,0.010555390976713248,0.011560778671217227,0.7092207500220284,0.24251055742174457,0.02615252290829642,Transitional,0.7092207500220284
2024-06-20,0.28934357066603206,0.33996583080535125,0.33535399440064584,0.02422208678362463,0.01111451734434627,Late-Cycle,0.33996583080535125
2024-06-21,0.017011801260322132,0.021908609039187236,0.6899739156452351,0.23184292466815742,0.03926274938709811,Transitional,0.6899739156452351
2024-06-24,0.00885579337107451,0.019420421896070992,0.8768884869134653,0.08790649852939844,0.006928799289990772,Transitional,0.8768884869134653
2024-06-25,0.04085237093957358,0.0507256830434805,0.7854987075214639,0.09453331649615121,0.02838992199933089,Transitional,0.7854987075214639
2024-06-26,0.4972409186530571,0.3503577269443641,0.13170968730106813,0.01005135957064849,0.01064030753086224,Risk-On,0.4972409186530571
2024-06-27,0.4582207561524552,0.3553529311261474,0.16067851995772267,0.00892486831033153,0.01682292445334305,Risk-On,0.4582207561524552
2024-06-28,0.0652840827707212,0.05080902669690392,0.6631629912341263,0.17993088038407565,0.040813018914173015,Transitional,0.6631629912341263
2024-07-01,0.27420308226379997,0.27160411587475447,0.36638679403206253,0.0463091412677086,0.04149686656167452,Transitional,0.36638679403206253
2024-07-02,0.026773295265903514,0.013369079654346668,0.8505709213629447,0.08929315229206677,0.019993551424738312,Transitional,0.8505709213629447
2024-07-03,0.6171231622971111,0.23957998504887826,0.11414034016339952,0.004014193524562778,0.025142318966048363,Risk-On,0.6171231622971111
2024-07-04,0.03811175141078576,0.01989858329766301,0.9169335381237255,0.016993010247037182,0.008063116920788696,Transitional,0.9169335381237255
2024-07-05,0.28876930849944826,0.12411488258525537,0.553117220366799,0.01741013209289446,0.016588456455602987,Transitional,0.553117220366799
2024-07-08,0.07631919032184903,0.03991190207356772,0.8267227057189072,0.03608943464047999,0.020956767245196184,Transitional,0.8267227057189072
2024-07-09,0.10525555249554719,0.0751168067768544,0.7135183058669402,0.06272363569253318,0.04338569916812511,Transitional,0.7135183058669402
2024-07-10,0.009667975605391175,0.004521446198301908,0.9511011070756933,0.02565782238756519,0.009051648733048527,Transitional,0.9511011070756933
2024-07-11,0.05763575582345222,0.04052971118462654,0.7840939768543017,0.08025649524935326,0.03748406088826622,Transitional,0.7840939768543017
2024-07-12,0.4047889857981552,0.17934148120101395,0.35811733403411505,0.02535548565391169,0.03239671331280418,Risk-On,0.4047889857981552
2024-07-15,0.32928835682894453,0.1884529747215516,0.45147319711679984,0.017165045194347046,0.013620426138357117,Transitional,0.45147319711679984
2024-07-16,0.3202709957025013,0.32015799899483544,0.33684970508253537,0.011587711991266923,0.011133588228860977,Transitional,0.33684970508253537
2024-07-18,0.2659185469230016,0.3251101063341258,0.36707001693998564,0.021900413932761063,0.020000915870125823,Transitional,0.36707001693998564
2024-07-19,0.17816516743228114,0.11761987496485721,0.6303533608376276,0.04211692070726701,0.03174467605796703,Transitional,0.6303533608376276
