date,strategy,buyhold
2020-12-15,1.3347897980105607,1.2490483222935436
2020-12-16,1.3463048589786402,1.2596214002542943
2020-12-17,1.3520117502140057,1.2649608464287985
2020-12-18,1.3540730274588932,1.2667881898916042
2020-12-21,1.3107140571069695,1.2270047668617725
2020-12-22,1.3242750768228588,1.2396997064976756
2020-12-23,1.3382518778804877,1.252109297902203
2020-12-24,1.3531045655030485,1.265747936462099
2020-12-28,1.3653028726959746,1.2771587191550364
2020-12-29,1.371466086440146,1.2826269945719986
2020-12-30,1.3764153457212474,1.2871701807322318
2020-12-31,1.3763956380340923,1.2871517508685166
2021-01-01,1.3802100197279223,1.2905349344359827
2021-01-04,1.3916861918386898,1.3010665676788178
2021-01-05,1.3982443472199109,1.3071976888771077
2021-01-06,1.3927203742444703,1.302295524932412
2021-01-07,1.3918273969410817,1.3014761601621663
2021-01-08,1.4124921695026076,1.320799467709573
2021-01-11,1.4267539065519674,1.33345763751982
2021-01-12,1.4346483958016765,1.3407027316024762
2021-01-13,1.434786252361276,1.3408315608449342
2021-01-14,1.4379772871061358,1.3436623879115892
2021-01-15,1.4217319744492707,1.3287580222724429
2021-01-18,1.4067204039345604,1.3147281311911394
2021-01-19,1.4315806013103227,1.3368086362521148
2021-01-20,1.4439847759691862,1.348182559217622
2021-01-21,1.438625743854355,1.34317907597338
2021-01-22,1.415972708738743,1.3230687682944469
2021-01-25,1.4026067658549946,1.3108248658598078
2021-01-27,1.3758723963669584,1.2858399041790907
2021-01-28,1.3637876278405736,1.2720355766493066
2021-01-29,1.352663693366598,1.2551932883650632
2021-02-01,1.389009808801016,1.314718961210169
2021-02-02,1.4162534069259434,1.348472492439483
2021-02-03,1.4265582334248126,1.3615541895080827
2021-02-04,1.4342046840219789,1.3712848878443875
2021-02-05,1.436269936010172,1.3739177512042091
2021-02-08,1.4500956171752508,1.3915517145122382
2021-02-09,1.4496279465102662,1.3909533283030266
2021-02-10,1.4494264807569759,1.3906955799163365
2021-02-11,1.4542334227229987,1.3968451309783418
2021-02-12,1.4535146105649914,1.395924536810324
2021-02-15,1.4643992506478787,1.4098623684748257
2021-02-16,1.4643096064289838,1.4097472942038234
2021-02-17,1.456811625143256,1.4001225001575504
2021-02-18,1.450349595217958,1.391841737635874
2021-02-19,1.4404784590113056,1.3792111676703127
2021-02-22,1.4184086749895857,1.351036401138478
2021-02-23,1.4207355000263673,1.353991472457106
2021-02-24,1.4406007827689322,1.3792341825245136
2021-02-25,1.448919402090099,1.3898532002918913
2021-02-26,1.4080210874254242,1.33754511158653
2021-03-01,1.4249124713553039,1.358939666110203
2021-03-02,1.43631852483089,1.373443609246971
2021-03-03,1.4598955023571258,1.4035010088327575
2021-03-04,1.4480535573499353,1.388325049933691
2021-03-05,1.4377703708923921,1.375192738166205
2021-03-08,1.4390829762270843,1.376859067551382
2021-03-09,1.4494292553668964,1.3899499346009523
2021-03-10,1.4550001724681536,1.3969832201035448
2021-03-12,1.4444719042040235,1.383740508957316
2021-03-15,1.4369836830785794,1.374401063142419
2021-03-16,1.4355666771093127,1.3726473492326996
2021-03-17,1.421367599189783,1.35523427458393
2021-03-18,1.4089521980453472,1.3401871449273217
2021-03-19,1.4231814838620878,1.3573240413256857
2021-03-22,1.422594125984628,1.356624425718702
2021-03-23,1.4289223561863378,1.363837245064413
2021-03-24,1.4099131722139668,1.339409314776766
2021-03-25,1.3952273307129104,1.3187419757047627
2021-03-26,1.4064171992541568,1.335533559388346
2021-03-30,1.4260209723757236,1.366631212403638
2021-03-31,1.4173961725236628,1.3524172923905051
2021-04-01,1.4269110025396121,1.3686795344274778
2021-04-05,1.4147468473112934,1.3475473132809803
2021-04-06,1.4171768738666928,1.3517544466091773
2021-04-07,1.4243725017882785,1.364233082576306
2021-04-08,1.427267015414393,1.3692733356462043
2021-04-09,1.4252110694172577,1.3656876033814196
2021-04-12,1.3975177929852816,1.317443883986793
2021-04-13,1.4079384762103477,1.3353034108463413
2021-04-15,1.412031065413698,1.3423598011049085
2021-04-16,1.4139699327705284,1.3457107099354293
2021-04-19,1.4002211259733883,1.3219226105749096
2021-04-20,1.3968390514849565,1.3161182823259112
2021-04-22,1.4027378596198397,1.3262218033199082
2021-04-23,1.3992667350317527,1.3202562811897325
2021-04-26,1.4069774114387397,1.3334806523740204
2021-04-27,1.4159596992960668,1.3489512193872075
2021-04-28,1.4272131823418417,1.3684217860407875
2021-04-29,1.4288206450855923,1.3712158432817865
2021-04-30,1.4147989168375468,1.3469304972080534
2021-05-03,1.4149614061078941,1.3472113503507182
2021-05-04,1.4076395742078434,1.3345393356672413
2021-05-05,1.4141210404064564,1.3457107099354295
2021-05-06,1.4198117621082096,1.3555564825427366
2021-05-07,1.425028892098875,1.3646105801262578
2021-05-10,1.4313337771116004,1.3755839906876124
2021-05-11,1.4265043368299408,1.3671513840692775
2021-05-12,1.4183405540591254,1.3529512190276005
2021-05-14,1.4173301862861951,1.351229689953052
2021-05-17,1.4354609512874208,1.3738165218064373
2021-05-18,1.4532512552472014,1.39084283902251
2021-05-19,1.4453209016233861,1.3836668794042295
2021-05-20,1.4331783009821943,1.372242251838062
2021-05-21,1.4590659950792655,1.3970292498119457
2021-05-24,1.4613440095078225,1.3990914167090156
2021-05-25,1.4623969168401896,1.4000810554396348
2021-05-26,1.471339505435315,1.4086425812022016
2021-05-27,1.4750324747773051,1.4119934900327225
